,Med,Eur,Pot4kw,EK,Nek,C1500,C1520,C2025,C2500,C3000,HEATING,COOLING
214,0.3032,0.084,0.272477208,0.2799183,0.2806678,0.16726,0.237693323,0.346313889,0.452372945,0.54694,0.995146797,0
215,0.1981,0.084,0.188999858,0.1956465,0.1966687,0.123938,0.167544565,0.233927344,0.32816387,0.433753333,0.954906574,0
216,0.1203,0.084,0.108633191,0.1274222,0.1171803,0.092495,0.111330357,0.139550434,0.190107877,0.262521667,0.95651769,0
217,0.1038,0.084,0.097616097,0.103518,0.1028623,0.089097,0.099052252,0.115151302,0.147246747,0.26426,0.976538824,0
218,0.1876,0.084,0.186429202,0.1879032,0.1881601,0.178408,0.18719604,0.196276128,0.216245719,0.234491667,0.968192074,0
219,0.0978,0.084,0.096649145,0.0980681,0.0979,0.089121,0.09749309,0.10655434,0.125575171,0.144205,0.674716193,0
220,0.099,0.127,0.097906268,0.1005864,0.0993054,0.089034,0.097740994,0.108707465,0.129957363,0.14743,0.639842249,0
221,0.0997,0.127,0.097912963,0.1022468,0.0989345,0.089089,0.097675466,0.109611632,0.135001027,0.16893,0.401708589,0
222,0.3112,0.224,0.307225926,0.3126171,0.3079978,0.297818,0.306717391,0.321039757,0.349730993,0.384216667,0.308699906,0
223,0.3268,0.224,0.322487892,0.320334,0.3235336,0.299046,0.319471661,0.334257118,0.353698116,0.362993333,0.979561958,0
224,0.3245,0.224,0.330225926,0.3219399,0.3311232,0.308846,0.32361514,0.337178125,0.3654125,0.40676,0,0
225,0.2499,0.224,0.252536182,0.2487332,0.2512711,0.239604,0.252109705,0.259820313,0.278929281,0.29472,0.344519785,0
226,0.198,0.127,0.193539459,0.2033371,0.1873022,0.174817,0.192864286,0.210728299,0.214235788,0.206093333,1.072470048,0
227,0.2102,0.127,0.166781054,0.249195,0.1658331,0.173039,0.184742003,0.227453125,0.298832192,0.356841667,1.025414022,0
228,0.2923,0.127,0.238880484,0.3742274,0.2484544,0.213275,0.258093168,0.356956597,0.426324486,0.416046667,0.956079073,0
229,0.3547,0.127,0.25156567,0.3574518,0.2620168,0.200283,0.269001941,0.373122396,0.474489384,0.466025,0.971157957,0
230,0.2888,0.224,0.248899858,0.2821928,0.2714812,0.17191,0.226837422,0.324503038,0.450767123,0.51758,1.033448191,0
231,0.3239,0.224,0.286771795,0.3060706,0.313747,0.189172,0.251426398,0.364171875,0.504033733,0.557588333,1.058790921,0
232,0.3253,0.224,0.276087464,0.2989722,0.2891601,0.20493,0.257512733,0.345976215,0.464815753,0.556138333,0.649964026,0
233,0.2906,0.224,0.259847578,0.2723319,0.2671229,0.206205,0.254088975,0.304410503,0.387090411,0.52281,0.307481548,0
234,0.2836,0.127,0.273124644,0.2927023,0.2885727,0.2111,0.254252407,0.337744271,0.353225514,0.400491667,1.093773891,0
235,0.3256,0.127,0.303377493,0.3643187,0.3166382,0.246473,0.27965,0.420521007,0.450257021,0.472373333,1.269469149,0
236,0.4045,0.084,0.353052279,0.4357766,0.369181,0.274673,0.339834161,0.459427257,0.603657192,0.649253333,0.294453876,0
237,0.2693,0.084,0.26329188,0.2750016,0.2704066,0.175099,0.230147671,0.314981424,0.429850514,0.484521667,0,0
238,0.2921,0.084,0.268112678,0.2828204,0.2687705,0.175507,0.241744099,0.338422396,0.431216438,0.558481667,1.036677615,0
239,0.1986,0.084,0.190829772,0.1977303,0.1936104,0.130867,0.168873602,0.234653125,0.296116096,0.359123333,0.977196292,0
240,0.1209,0.084,0.114813675,0.1151721,0.1159196,0.093277,0.107361025,0.130545226,0.175748116,0.168176667,0.938424481,0
241,0.102,0.084,0.10067735,0.1033996,0.1076182,0.090675,0.099906832,0.110094531,0.151244178,0.146993333,0.878154887,0
242,0.0982,0.084,0.097342735,0.0986394,0.0984672,0.089323,0.097848758,0.107683594,0.130729623,0.149781667,0.912371162,0
243,0.0979,0.127,0.096836325,0.0984598,0.098042,0.088855,0.097618634,0.106728559,0.126683219,0.144003333,0.904215766,0
244,0.0996,0.127,0.09866339,0.1000557,0.0995212,0.088861,0.097466925,0.109265885,0.132044692,0.152238333,0.404022774,0
245,0.1008,0.224,0.097971368,0.0998819,0.0992559,0.089011,0.097746196,0.110459462,0.133425856,0.162525,0.281660338,0
246,0.1071,0.224,0.101879772,0.1050287,0.102936,0.090832,0.101768866,0.117735417,0.137347774,0.162086667,0.950118289,0
247,0.1147,0.224,0.108367664,0.1195605,0.1105305,0.095579,0.109734161,0.127748177,0.153059589,0.201406667,0.823625736,0
248,0.3275,0.224,0.317286752,0.325614,0.3207347,0.303852,0.322870264,0.335240625,0.377911815,0.456188333,0.246147049,0
249,0.1876,0.127,0.179110969,0.1744306,0.175226,0.159357,0.173618245,0.197667361,0.232178082,0.313173333,0.316111315,0
250,0.1864,0.127,0.163197578,0.1724778,0.1624753,0.149545,0.171625932,0.190096701,0.223191096,0.285403333,1.125837325,0
251,0.2369,0.127,0.158385328,0.2105059,0.1644486,0.159035,0.180811335,0.225682205,0.294477911,0.336028333,0.967592246,0
252,0.3343,0.127,0.239176638,0.332083,0.2404683,0.19458,0.23820559,0.347346528,0.583476884,0.59347,0.902464646,0
253,0.3527,0.224,0.283803561,0.3599757,0.2875215,0.188453,0.271548758,0.40493125,0.576172603,0.612055,0.788977652,0
254,0.3027,0.224,0.27137963,0.3010897,0.2697328,0.171172,0.244399068,0.34781849,0.397009589,0.44936,0.782883135,0
255,0.3161,0.224,0.301849288,0.300007,0.3049271,0.188753,0.252715295,0.376980903,0.428859075,0.570706667,0.58608109,0
256,0.4194,0.224,0.394739174,0.4131969,0.4036606,0.308368,0.369556832,0.462675347,0.54616113,0.707038333,0.67529688,0
257,0.2876,0.127,0.248622365,0.2867651,0.2632856,0.213167,0.259422904,0.309618663,0.384552226,0.5519,0.457715887,0
258,0.291,0.127,0.246376211,0.2900388,0.2503058,0.225384,0.243947671,0.310772049,0.425204281,0.751618333,0.134080045,0
259,0.3559,0.084,0.295903419,0.3500395,0.3038578,0.224954,0.309465528,0.376483247,0.498789726,0.566595,1.140498671,0
260,0.4233,0.084,0.336226923,0.4084081,0.3448523,0.258042,0.340117624,0.439182986,0.616417637,0.661903333,0.543964286,0
261,0.2779,0.084,0.252113248,0.2616537,0.258608,0.171596,0.226254037,0.311551128,0.444673801,0.598016667,0.303801847,0
262,0.287,0.084,0.267411823,0.2712151,0.2711003,0.180637,0.234886258,0.316332118,0.415209075,0.51895,1.01614546,0
263,0.1968,0.084,0.19146396,0.186189,0.1993686,0.144105,0.165744565,0.220308941,0.279574658,0.338163333,0.999434403,0
264,0.1141,0.084,0.11138433,0.1132706,0.123557,0.098989,0.1098125,0.125941406,0.159828253,0.17439,1.070346695,0
265,0.1026,0.084,0.097901994,0.0995052,0.1008548,0.08988,0.099784317,0.108417795,0.134356507,0.150075,1.132373705,0
266,0.0988,0.127,0.097686182,0.0986395,0.0985902,0.090072,0.098067003,0.107317622,0.125934589,0.145413333,1.071045914,0
267,0.0983,0.127,0.096918376,0.098307,0.0981419,0.089147,0.098027174,0.107228212,0.12791524,0.148261667,0.972688647,0
268,0.0988,0.224,0.098847721,0.0992823,0.1004777,0.089071,0.097744177,0.109415972,0.129926199,0.153221667,0.821836162,0
269,0.1835,0.224,0.183027635,0.1842531,0.1851286,0.173675,0.18198455,0.194433594,0.21744726,0.255598333,0.461204741,0
270,0.1876,0.224,0.18682963,0.1863373,0.1887777,0.174762,0.184258075,0.198203212,0.22055274,0.253893333,0.906040522,0
271,0.1947,0.224,0.194922934,0.1980802,0.1959065,0.186005,0.191226708,0.204765885,0.262586986,0.296463333,0.874437801,0
272,0.2012,0.127,0.206662963,0.1960902,0.2097809,0.184255,0.202266149,0.215335851,0.241259589,0.241841667,0.850012698,0
273,0.1866,0.127,0.173454416,0.1765013,0.1802208,0.149439,0.179001786,0.191611545,0.228323116,0.220778333,0.256312903,0
274,0.2346,0.127,0.222829202,0.2406757,0.2250688,0.201214,0.229856522,0.245852951,0.280615411,0.260538333,0.819772685,0
275,0.2506,0.127,0.202326068,0.2510994,0.2048347,0.171622,0.215698835,0.26134592,0.334075,0.276116667,0.806770386,0
276,0.3191,0.224,0.263982336,0.3865616,0.2679049,0.272517,0.276979115,0.383909896,0.524213527,0.745233333,0.766636409,0
277,0.3656,0.224,0.278818946,0.3664065,0.279923,0.205712,0.302435404,0.417313281,0.512786644,0.79969,0.74212427,0
278,0.3025,0.224,0.259834758,0.3018131,0.2704916,0.180249,0.269749767,0.335566753,0.453052397,0.693,0.729252052,0
279,0.3474,0.224,0.316089174,0.3166114,0.324696,0.213308,0.274607686,0.383229427,0.477018151,0.612121667,0.34062171,0
280,0.3037,0.127,0.257664815,0.2693229,0.2750863,0.183838,0.239808463,0.326889497,0.41877774,0.603955,0.652605995,0
281,0.2868,0.127,0.261982194,0.2693996,0.2825247,0.202732,0.249233696,0.312545486,0.372600856,0.386255,0.551037039,0
282,0.3017,0.084,0.254762963,0.2930762,0.2698386,0.210546,0.255770186,0.331153038,0.367555308,0.432348333,0.7929999,0
283,0.3621,0.084,0.299335185,0.3694971,0.3174194,0.240512,0.31076545,0.379931771,0.509578767,0.479328333,0.81993279,0
284,0.4075,0.084,0.34535755,0.4222582,0.3750503,0.256079,0.34712073,0.457484375,0.610568493,0.807228333,0.258977005,0
285,0.2945,0.084,0.261343732,0.2770285,0.2778378,0.17823,0.241599689,0.331076042,0.425486644,0.578505,0.900175711,0
286,0.2826,0.084,0.270398148,0.2863766,0.2801501,0.170096,0.23132927,0.33710408,0.443822432,0.480748333,0.87285335,0
287,0.1972,0.084,0.182036752,0.2035924,0.1900023,0.126798,0.166262811,0.227094358,0.297216096,0.341338333,0.864792965,0
288,0.1242,0.084,0.107557123,0.1292302,0.1231611,0.094465,0.108180668,0.13879566,0.190597945,0.180508333,0.915269699,0
289,0.1055,0.084,0.098152849,0.1067289,0.1043626,0.089345,0.098527407,0.111851649,0.152547432,0.146221667,0.920569669,0
290,0.0989,0.084,0.096971937,0.098908,0.0981483,0.089644,0.097810637,0.107127431,0.126687842,0.144003333,0.927829406,0
291,0.098,0.084,0.096608974,0.0979531,0.0979709,0.088945,0.097349767,0.107007726,0.125392123,0.14417,0.654324518,0
292,0.0999,0.084,0.097783476,0.0986428,0.0995292,0.089293,0.098479503,0.108749653,0.126979452,0.145506667,0.568497282,0
293,0.1849,0.084,0.182825926,0.1839615,0.1844728,0.173436,0.182785947,0.193627257,0.215875,0.238971667,0.35286406,0
294,0.1896,0.084,0.185737037,0.1874527,0.1873038,0.173671,0.186860326,0.197241319,0.224595719,0.249156667,1.144820655,0
295,0.2036,0.084,0.197488462,0.1981115,0.1977223,0.180767,0.193895963,0.211386372,0.250945205,0.32203,0.993514096,0
296,0.2178,0.084,0.213154274,0.2143652,0.2106616,0.191486,0.207029581,0.226213108,0.260452226,0.306121667,0.544164504,0
297,0.1775,0.084,0.17151396,0.1745675,0.1724932,0.14963,0.171228804,0.19033559,0.199835103,0.210861667,0.780587242,0
298,0.1745,0.084,0.157065527,0.1598725,0.1596258,0.136589,0.159549922,0.184574392,0.194793493,0.191876667,1.023908591,0
299,0.1964,0.084,0.154560684,0.1861056,0.1639275,0.127284,0.160096118,0.219392622,0.22908613,0.230586667,0.92245432,0
300,0.2639,0.084,0.215827778,0.2687576,0.2304438,0.164588,0.215474767,0.295191233,0.334813185,0.381555,0.835985506,0
301,0.4458,0.084,0.282896866,0.4602188,0.313536,0.22152,0.345198991,0.495342535,0.666988527,0.854216667,0.791620916,0
302,0.3118,0.084,0.258661538,0.2956761,0.2730972,0.180827,0.257867391,0.343431944,0.416431336,0.527658333,0.766862994,0
303,0.3397,0.084,0.285273504,0.3007068,0.3053614,0.187236,0.259998835,0.377160503,0.439402911,0.598521667,0.339872682,0
304,0.3194,0.084,0.278046011,0.2826539,0.2998707,0.212326,0.263616925,0.351180642,0.394642466,0.51108,0,0
305,0.412,0.084,0.389973932,0.3850243,0.4035071,0.337603,0.371555823,0.436374392,0.487213014,0.552343333,0.267488615,0
306,0.3978,0.084,0.380450997,0.3929612,0.3890186,0.325723,0.377237733,0.416923785,0.476079623,0.540751667,0.551521632,0
307,0.294,0.084,0.27562265,0.3026573,0.2854109,0.217702,0.271022826,0.339433247,0.400459075,0.522683333,0.932399256,0
308,0.3431,0.084,0.313538319,0.3662616,0.3259329,0.247774,0.312287811,0.39202934,0.492494178,0.622483333,0.050144876,0
309,0.2737,0.084,0.257544729,0.2698339,0.2680574,0.177964,0.231179658,0.331455295,0.384104795,0.430491667,0,0
310,0.3058,0.084,0.294433903,0.2972323,0.2987751,0.175828,0.247512034,0.355070052,0.441703596,0.488578333,0.664892966,0
311,0.2139,0.084,0.203689744,0.2157167,0.2033045,0.135915,0.177410093,0.245863108,0.306282021,0.373098333,1.162486825,0
312,0.126,0.084,0.120719088,0.1320592,0.1213299,0.098528,0.112039752,0.14563342,0.172644863,0.216831667,1.069241168,0
313,0.1028,0.084,0.10195057,0.1031902,0.1028782,0.090948,0.09909278,0.115185938,0.138864726,0.223415,1.029272723,0
314,0.0986,0.084,0.096969943,0.0985153,0.0983217,0.088991,0.097645652,0.107836892,0.126096747,0.150266667,1.00141114,0
315,0.1876,0.084,0.186040171,0.1877253,0.1874964,0.178407,0.186865761,0.196255469,0.215797432,0.233553333,0.538589574,0
316,0.1873,0.084,0.186927066,0.1896164,0.1884658,0.178743,0.187342236,0.197338715,0.219187671,0.24006,0.374375181,0
317,0.1843,0.084,0.181901994,0.1861428,0.1835252,0.173209,0.182268245,0.192754601,0.220064726,0.238113333,0.483249675,0
318,0.1865,0.084,0.184140598,0.1943761,0.1864935,0.174873,0.186439519,0.197065885,0.226225856,0.240261667,0.730924033,0
319,0.1949,0.084,0.197618661,0.2080322,0.1983777,0.178977,0.192623292,0.216496007,0.238992808,0.260575,1.066531301,0
320,0.2072,0.084,0.214376068,0.2138408,0.2142666,0.183327,0.202053261,0.233345747,0.258136644,0.29387,0.514048843,0
321,0.171,0.084,0.173339316,0.1791888,0.1770077,0.149477,0.168227873,0.197820747,0.212636644,0.234273333,0.477104812,0
322,0.1995,0.084,0.18455057,0.1827538,0.1842424,0.159164,0.184832609,0.208811285,0.22160976,0.238315,1.045139334,0
323,0.2051,0.084,0.163291738,0.185901,0.1724015,0.140395,0.181791693,0.206517361,0.22441113,0.224413333,0.621583635,0
324,0.2787,0.084,0.216750712,0.2934917,0.2212788,0.177548,0.244278183,0.316123872,0.42312911,0.515178333,1.001534404,0
325,0.388,0.084,0.252459259,0.4531706,0.2634921,0.223858,0.30906545,0.447799392,0.597990925,0.734466667,0.943139835,0
326,0.2952,0.084,0.262425783,0.2926467,0.2779182,0.175086,0.25325823,0.350064063,0.397145719,0.378703333,0.893459698,0
327,0.3421,0.084,0.323211396,0.3191662,0.3427503,0.218921,0.274482919,0.406421441,0.495963014,0.588575,0.345645667,0
328,0.286,0.084,0.27067792,0.2698781,0.2824576,0.191773,0.239927096,0.318847222,0.381550514,0.44989,0.732620489,0
329,0.2799,0.084,0.256046154,0.2829515,0.2784346,0.21644,0.247824612,0.324524566,0.346573801,0.35942,0,0
330,0.2611,0.084,0.250937464,0.2729458,0.254366,0.205707,0.236659472,0.305358073,0.338293836,0.45719,0.120555746,0
331,0.2917,0.084,0.279085897,0.2955417,0.275565,0.217469,0.266129814,0.334284028,0.363168322,0.439568333,0.593681437,0
332,0.3402,0.084,0.309097863,0.3453883,0.3100679,0.238786,0.302279736,0.368373003,0.462083562,0.451268333,0.421535994,0
333,0.271,0.084,0.221410541,0.2340752,0.2323984,0.164485,0.209859394,0.291956163,0.3956875,0.412021667,0.186194983,0
334,0.2982,0.084,0.260597578,0.2644373,0.2724272,0.167659,0.235715373,0.325701823,0.431295719,0.413261667,0.82514355,0
335,0.2036,0.084,0.192495726,0.1926097,0.19554,0.131491,0.169805047,0.226333854,0.295759418,0.291806667,1.069536934,0
336,0.1226,0.084,0.11558547,0.1226109,0.1230351,0.095076,0.110089363,0.139022569,0.193730308,0.172488333,1.065165335,0
337,0.1033,0.084,0.098498291,0.1046991,0.1037367,0.089505,0.099903183,0.113836632,0.14531524,0.145338333,1.028267245,0
338,0.0987,0.084,0.096965812,0.0985288,0.0987297,0.089611,0.098010714,0.107251389,0.126652397,0.145415,1.007904091,0
339,0.0977,0.084,0.097469658,0.0980908,0.0986106,0.088961,0.097810093,0.106866319,0.126229795,0.145313333,1.016119315,0
340,0.0983,0.084,0.096913248,0.0983099,0.098498,0.089495,0.09736382,0.107674479,0.125844178,0.144658333,0.868343164,0
341,0.1832,0.127,0.181033476,0.1830279,0.1821774,0.173346,0.181801708,0.191894184,0.210907877,0.229448333,0.623732655,0
342,0.1882,0.127,0.185435328,0.1883287,0.1859605,0.174895,0.185324845,0.197360851,0.219183733,0.230763333,0.74163975,0
343,0.2051,0.224,0.197326496,0.1984226,0.1967122,0.181269,0.196658618,0.211378125,0.231437329,0.24364,1.227841748,0
344,0.2041,0.224,0.200212821,0.1992871,0.2007017,0.192853,0.199528804,0.210739497,0.230340411,0.239,0.362471666,0
345,0.1575,0.224,0.158910684,0.1460928,0.1595833,0.146829,0.153621894,0.161468576,0.179208219,0.248868333,1.162046138,0
346,0.1486,0.224,0.145067236,0.1464409,0.1465976,0.118204,0.143344099,0.164693924,0.180880651,0.229316667,0.899818344,0
347,0.2158,0.127,0.161624217,0.21795,0.1768741,0.126327,0.201661879,0.226583941,0.287992808,0.358698333,0.93046241,0
348,0.3266,0.127,0.223809829,0.3907483,0.2356304,0.207348,0.289463354,0.36488724,0.529543322,0.573676667,0.872854958,0
349,0.3627,0.127,0.26787037,0.3869771,0.2803302,0.225081,0.299720031,0.399376389,0.584474315,0.781538333,0.868531287,0
350,0.3173,0.127,0.282398291,0.3160024,0.304724,0.212606,0.276658075,0.35536875,0.459436301,0.538916667,0.852465261,0
351,0.3573,0.224,0.331991026,0.3543761,0.3527983,0.241569,0.311066848,0.398555469,0.51677911,0.562418333,0.720729294,0
352,0.3596,0.224,0.345073789,0.360663,0.3662078,0.265778,0.323563898,0.397086198,0.490863699,0.50665,0.452088227,0
353,0.4098,0.224,0.375106838,0.402075,0.3948428,0.328104,0.371660714,0.432121615,0.523443664,0.58023,1.03148702,0
354,0.4102,0.224,0.382025641,0.41027,0.3980076,0.34951,0.383834084,0.429763889,0.52333339,0.557498333,0.259669297,0
355,0.3462,0.127,0.299812963,0.3661747,0.3085955,0.248876,0.305376009,0.400418316,0.497514555,0.694963333,1.367234719,0
356,0.4234,0.127,0.358924501,0.4598214,0.3584047,0.246098,0.359812578,0.476586545,0.634246404,0.882788333,0,0
357,0.2847,0.084,0.264812536,0.2876161,0.2601422,0.178407,0.232862112,0.322030903,0.393246062,0.434653333,0,0
358,0.2958,0.084,0.275584046,0.2700201,0.2702317,0.172162,0.228371894,0.337329861,0.407558219,0.451185,1.483493662,0
359,0.2005,0.084,0.195677778,0.1883828,0.1968116,0.126179,0.162983075,0.230680208,0.292083219,0.379405,1.077820482,0
360,0.1231,0.084,0.113736182,0.1125486,0.1141905,0.092887,0.105039674,0.133351997,0.167519178,0.223883333,1.222804191,0
361,0.1025,0.084,0.098398433,0.09989,0.1023669,0.090098,0.09939177,0.111459375,0.131887329,0.144801667,1.161656255,0
362,0.0995,0.084,0.096698006,0.0985973,0.0980704,0.089336,0.097604581,0.108232726,0.126262329,0.145011667,1.114540986,0
363,0.0978,0.084,0.097193732,0.0983842,0.0982868,0.089087,0.097598758,0.107008767,0.126167979,0.145213333,0.731025971,0
364,0.0994,0.127,0.097790313,0.0994743,0.098959,0.089116,0.098195575,0.107388715,0.129582705,0.154343333,0.644757162,0
365,0.1848,0.127,0.182812251,0.1834978,0.1838345,0.17331,0.182139053,0.193278646,0.214888356,0.239023333,0.416664918,0
366,0.1915,0.224,0.189142165,0.1882292,0.1897828,0.174126,0.184778882,0.202855556,0.230879623,0.241363333,0,0
367,0.1985,0.224,0.196836895,0.1972803,0.1952002,0.176633,0.190096972,0.211540451,0.238311815,0.255923333,0.679390895,0
368,0.1967,0.224,0.200166952,0.202573,0.2017887,0.185451,0.194746894,0.214449392,0.236400514,0.26386,0.58393773,0
369,0.1706,0.224,0.170610541,0.1800774,0.1701942,0.14484,0.174360481,0.182978733,0.226451199,0.275858333,0,0
370,0.154,0.127,0.146468091,0.1630531,0.153991,0.116393,0.151782531,0.172332118,0.218639041,0.30989,0.763428949,0
371,0.2711,0.127,0.207711396,0.2585217,0.2117482,0.164717,0.229073059,0.283901823,0.328626884,0.366925,1.174731473,0
372,0.3413,0.127,0.233835328,0.3999095,0.2656759,0.217181,0.286170419,0.386685851,0.493718151,0.52872,1.106041756,0
373,0.4008,0.127,0.308612963,0.4151842,0.3185949,0.245319,0.32669736,0.449257031,0.514960274,0.56369,0.99644696,0
374,0.334,0.224,0.294050427,0.3593988,0.2969116,0.205546,0.279422748,0.40581849,0.498452568,0.541905,0.921159349,0
375,0.3063,0.224,0.280280627,0.3066493,0.2878423,0.174652,0.245614752,0.382905642,0.487596404,0.641205,0.892399487,0
376,0.2881,0.224,0.269288462,0.280941,0.2800503,0.187364,0.236745264,0.336880122,0.428618151,0.529298333,0.202348568,0
377,0.283,0.224,0.265721937,0.2793564,0.2803435,0.212512,0.250456134,0.325949653,0.379061815,0.566415,0.151528971,0
378,0.3143,0.127,0.266343162,0.2961939,0.272591,0.233887,0.268921739,0.324330208,0.34315,0.361766667,0.318207893,0
379,0.3466,0.127,0.306925499,0.3835891,0.3157772,0.242265,0.315469488,0.393662153,0.497335274,0.66911,0.452267543,0
380,0.4228,0.084,0.345723647,0.4152323,0.3646527,0.250907,0.330854115,0.500504774,0.584803253,0.666171667,0,0
381,0.2679,0.084,0.261503846,0.2740187,0.2664896,0.165704,0.232768401,0.311125434,0.392672945,0.347773333,0.452487668,0
382,0.2917,0.084,0.2829651,0.2884249,0.2910442,0.166857,0.259809161,0.336808333,0.444096233,0.5393,0.868573321,0
383,0.1987,0.084,0.197746011,0.2096725,0.2051267,0.128066,0.182726242,0.235685243,0.308915582,0.454041667,1.067381729,0
384,0.1146,0.084,0.111717664,0.1239328,0.1216539,0.095438,0.111279969,0.134178906,0.171866267,0.275771667,1.024877108,0
